Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YAL041W,0,0,0,142343937.1,327520709.4,203968003.5,149132263.6,76572852.04,68440901.01,68891502.5,67253162.73,186725803.2,427329912.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127606682.7,367036191.2,226638729.8,107086162.9,70330246.26,70741632.48,71155255.25,117589169.8,245467534.2,344740635.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74648251.95,337002126.5,163602048.9,89016537.28,71182650.26,78249020.84,58245066.54,106619159.9,188632456,626611343.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082845811,0.190620826,0.118711728,0.086796695,0.044566282,0.039833393,0.040095648,0.039142115,0.108676569,0.248710932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072985157,0.209927831,0.129626936,0.061248363,0.040225668,0.040460962,0.040697535,0.0672556,0.140396147,0.197175798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041614389,0.187869606,0.091203734,0.049624321,0.03968241,0.043621721,0.032470055,0.059437309,0.105157512,0.349318942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL042W,1088961956,49979871.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568757347,58122088.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605679439,72130097.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956117275,0.043882725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964273881,0.035726119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957009365,0.042990635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL043C,470761466.2,138287905,62260281.95,50641478.01,84522523.78,0,0,0,0,103214888.7,261963836.1,429543650.8,290634863.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485961859.8,165608348.6,97648244.23,85195854.47,86951298.91,0,0,0,0,149863151,344224906,613115065.1,433799921.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468114583.7,169750179.7,122090678.8,112990743.6,88977832.1,0,0,0,0,120665499.2,292119693,482747676.8,328088740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248839084,0.073097392,0.032910067,0.026768501,0.044677632,0,0,0,0,0.0545582,0.138471064,0.227051822,0.153626238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197355445,0.067255709,0.039656225,0.034599147,0.035312056,0,0,0,0,0.060861379,0.13979422,0.248994018,0.176171802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214186599,0.077669474,0.055862791,0.051699101,0.040711954,0,0,0,0,0.055210698,0.133659847,0.220881994,0.150117543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL044C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628056504,66755799725,59851902879,9900888403,1321744814,341962073.6,64777825.01,34507533.87,2013752.77,8240047.264,3867960.802,3199882.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216620098,95441482438,82856013493,13498438146,1830402615,440923479.5,79465884.24,45536733.22,2743645.688,11064363.82,4958285.336,3988336.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028797031,77128939399,67337130029,11623839288,1574246243,373238257.9,69172630.09,39957772.44,2266446.456,8833698.513,4546587.276,3342792.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011635877,0.477110131,0.427767315,0.070762603,0.009446637,0.002444036,0.000462973,0.000246629,1.44E-05,5.89E-05,2.76E-05,2.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011284435,0.485876326,0.421805848,0.068718249,0.009318268,0.002244666,0.000404547,0.00023182,1.40E-05,5.63E-05,2.52E-05,2.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012664601,0.481471154,0.420346578,0.072560875,0.009827105,0.00232991,0.000431805,0.000249433,1.41E-05,5.51E-05,2.84E-05,2.09E-05
YAL044W-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3510982182,858015233.7,73600549.57,1676132.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506553340,1051865163,104329229.6,1982567.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059479197,1022573894,83432814.66,2341560.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79000127,0.193060827,0.016560758,0.000377144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795545966,0.185686715,0.018417334,0.000349984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785529166,0.197873072,0.016144659,0.000453103,0,0,0,0,0
YAL046C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258257416,1672550432,219311980.7,11178221.74,794675.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4885010091,2024183584,246696321.8,10097039.63,1257586.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222931838,1788853493,225140620.4,8851477.788,1255490.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691040789,0.271425716,0.035590503,0.00181403,0.000128962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681574349,0.282421445,0.034419967,0.001408776,0.000175463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675990009,0.2863525,0.036039608,0.001416909,0.000200974,0,0,0,0
YAL047C,0,0,0,0,0,358181027.3,194600493.4,440025469.8,0,0,0,0,0,0,573736589.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238837609.1,233606880.7,464508310.9,0,0,0,0,0,0,392438582.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347339102,219692837.5,463030003.7,0,0,0,0,0,0,499958773.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228644151,0.124222841,0.280889389,0,0,0,0,0,0,0.366243619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179659363,0.175724684,0.349414263,0,0,0,0,0,0,0.295201689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227015947,0.143588146,0.302629892,0,0,0,0,0,0,0.326766016,0,0,0,0,0,0,0,0,0,0,0,0
YAL049C,0,0,0,0,0,0,0,0,0,225314777.9,0,0,0,0,0,28066847378,18271539873,5364745172,1038412816,102674604.6,28449693.26,3958127.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235552650.6,0,0,0,0,0,35797614028,23185637058,6475674311,1000832414,125961077.4,33103479.99,5721455.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235593439,0,0,0,0,0,32802836805,23659818834,7218214162,1055125041,138312028.1,30721836.19,5048820.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004243061,0,0,0,0,0,0.528546529,0.344084209,0.101027287,0.019555082,0.001933538,0.000535756,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003523068,0,0,0,0,0,0.535410744,0.346778397,0.096854098,0.014969054,0.00188395,0.000495116,8.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361641,0,0,0,0,0,0.50353057,0.363183286,0.110801133,0.016196395,0.002123119,0.000471587,7.75E-05,0,0,0,0,0
YAL053W,1007925157,222567263.4,108047047.7,180418168,269099856.5,92076866.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449935342,253119300.5,152407176.5,255650784.1,361098334,143096966.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060191495,301975934.9,135782712.9,270482015.3,330642873,117209299.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536092089,0.118378382,0.057467727,0.095960253,0.143127992,0.048973557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554403304,0.096783748,0.058275041,0.097751696,0.13807106,0.054715151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478364387,0.136253246,0.061265927,0.122043012,0.149187931,0.052885498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL059W,341841029.6,2877981922,2493761574,2943008358,2428392042,996470254.4,529537692.4,246592005.7,0,0,0,0,0,0,0,0,0,0,0,0,0,956505.7983,0,0,0,0,0,301754187,3630134468,3148910127,3553344276,2607485477,1190912167,548795747.9,247672639.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1473711.286,0,0,0,0,0,305120331,3161037559,2553956454,3541554473,2421113379,1152972281,594450282.6,299594936.1,0,0,0,0,0,0,0,0,0,0,0,0,0,847526.6456,0,0,0,0,0,0.026584744,0.223818693,0.193938138,0.228875754,0.188854394,0.077494813,0.041181785,0.019177292,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44E-05,0,0,0,0,0,0.019812516,0.238346644,0.206750513,0.233304769,0.171201761,0.078192673,0.036032722,0.016261641,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68E-05,0,0,0,0,0,0.021746704,0.225295206,0.182026988,0.252415617,0.172558923,0.082175274,0.042367987,0.021352895,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04E-05,0,0,0,0,0
YAL060W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21584530943,50835390778,21225090513,7348950812,1494948377,90925340.43,12828710.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28931320735,63805959140,28025664008,9939530759,1689482221,141998004.2,14877745.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28109175873,63921424140,25453376678,8921114418,1521166234,130202191.1,14555174.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210390585,0.495507067,0.206887017,0.071632322,0.014571689,0.000886275,0.000125045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218269148,0.481376998,0.211436521,0.07498769,0.012746112,0.001071288,0.000112244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219481168,0.499109219,0.198744242,0.06965756,0.011877522,0.001016641,0.000113649,0,0,0,0,0,0
YAL061W,0,0,0,0,0,0,0,0,0,0,0,0,0,342123524.2,1869324977,323529081.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319940968.3,2760986276,365439028.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649924084.9,3082741923,552923397.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134961164,0.737412823,0.127626013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092834291,0.80112967,0.106036039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151653372,0.719327409,0.129019219,0,0,0,0,0,0,0,0,0,0,0
YAR002C-A,1132597155,285601640.5,135208376.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468325268.8,403472034.4,37121813.24,0,0,0,0,0,0,0,2141864934,331263290.7,166211500.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378460441.4,444111922.9,54455210.52,0,0,0,0,0,0,0,1982188874,310579095.6,178497146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381429714.4,435061677.9,35021944.74,0,0,0,0,0,0,0,0.459970379,0.115988544,0.054910828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190196267,0.16385807,0.015075912,0,0,0,0,0,0,0,0.609112971,0.094206112,0.047267958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107628245,0.126298502,0.015486212,0,0,0,0,0,0,0,0.596545602,0.093469697,0.053719244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1147924,0.130933098,0.010539958,0,0,0,0,0,0,0
YAR002W,0,0,0,0,0,1239570618,1414447303,798017860.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373401919,1872071258,930036740.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526230575,1618990601,889664258.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359083943,0.409742944,0.231173114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328918371,0.448345542,0.222736087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378258714,0.401248221,0.220493066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR007C,2722261037,1387205591,1180206214,1216229302,852197431.4,1545831022,2508744141,1654234339,1736807197,3215684570,2448879654,11246307686,45934485751,15327348404,2394464627,0,0,182621372.3,158430130.9,37459723.11,17505538.14,0,0,0,0,0,0,3537424104,1290191225,1623733868,1562439447,1087394039,2010210832,2200850586,2440071295,2736655797,4949868731,3406118048,14940587767,57201580994,18985894762,2849140867,0,0,314211133.8,180960686.9,37106296.97,21188645.33,0,0,0,0,0,0,3743037000,1564177766,1196957694,1664856958,1134877742,2054209037,1815297256,2650751676,2725716845,4463127900,3166364981,14548041594,53394328723,18713724387,2171409409,0,0,260221329.3,172989220.6,27663784.84,23866625.84,0,0,0,0,0,0,0.028425906,0.01448523,0.012323738,0.012699892,0.008898663,0.0161416,0.026196358,0.017273549,0.018135777,0.033578245,0.025571252,0.117434179,0.479648855,0.160048491,0.025003049,0,0,0.001906936,0.001654331,0.000391155,0.000182793,0,0,0,0,0,0,0.029144435,0.010629739,0.013377759,0.012872761,0.008958916,0.016561898,0.018132558,0.02010347,0.022546996,0.040781405,0.028062619,0.123093803,0.471277318,0.156422627,0.023473747,0,0,0.00258875,0.001490915,0.000305715,0.000174571,0,0,0,0,0,0,0.032409598,0.013543647,0.010364022,0.014415392,0.009826494,0.01778665,0.015718,0.022951896,0.023600992,0.038644604,0.027416405,0.12596621,0.462322104,0.162035344,0.018801446,0,0,0.002253162,0.001497851,0.000239531,0.000206652,0,0,0,0,0,0
YAR014C,0,0,0,0,0,91497077.53,250501804.1,1808203054,2652908887,770695642.2,310745369.4,0,0,0,0,0,0,0,0,0,7051399.396,5656484.533,1011217.825,0,0,0,0,0,0,0,0,0,107596856.9,364746001.8,2224809027,3582648751,965391974.6,377545727.5,0,0,0,0,0,0,0,0,0,9057318.351,8162524.519,1082364.293,0,0,0,0,0,0,0,0,0,149031926.8,398898653.1,2134554485,3325725450,742279766.9,337969666.3,0,0,0,0,0,0,0,0,0,8531714.203,6580594.912,1131857.489,0,0,0,0,0,0,0,0,0,0.015512525,0.042470379,0.306564936,0.449777387,0.130664673,0.052684146,0,0,0,0,0,0,0,0,0,0.001195503,0.000959007,0.000171443,0,0,0,0,0,0,0,0,0,0.01408144,0.047735122,0.291165714,0.468869224,0.126342999,0.049410251,0,0,0,0,0,0,0,0,0,0.001185351,0.001068248,0.000141651,0,0,0,0,0,0,0,0,0,0.020976514,0.056145709,0.300442418,0.468101894,0.104477225,0.047569844,0,0,0,0,0,0,0,0,0,0.001200854,0.000926231,0.000159311,0,0,0,0
YAR015W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57940119020,40293478534,8287141745,858739326.3,50105770.41,1085586.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80700182895,56124800432,11261298943,1140669947,67438844.69,1678835.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62093342938,45057610675,9292970142,939286006.3,54964871.25,1299921.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539325679,0.375064947,0.07713944,0.007993428,0.000466401,1.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540537892,0.375929524,0.075429306,0.007640321,0.000451712,1.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528726335,0.383666658,0.079129868,0.007998043,0.000468027,1.11E-05,0,0,0,0,0
YAR027W,406737599.9,160263406.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79789824.51,0,0,0,0,0,0,0,0,732649384.2,245864023.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99906392.45,0,0,0,0,0,0,0,0,633429653.7,246196834.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99888707.55,0,0,0,0,0,0,0,0,0.628854926,0.247782434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12336264,0,0,0,0,0,0,0,0,0.679373083,0.22798545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092641467,0,0,0,0,0,0,0,0,0.646676699,0.2513456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101977701,0,0,0,0,0,0,0,0
YAR042W,0,0,0,0,0,0,0,0,426413123.6,15283390164,10890652368,2371399475,0,0,0,0,0,0,0,0,0,1660215.201,0,0,0,0,0,0,0,0,0,0,0,0,0,499050604.3,20540327098,14208730251,2708989185,0,0,0,0,0,0,0,0,0,1332356.736,0,0,0,0,0,0,0,0,0,0,0,0,0,458945850.1,18226948540,13883831235,2804041437,0,0,0,0,0,0,0,0,0,1416148.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014717342,0.527495196,0.375883017,0.081847144,0,0,0,0,0,0,0,0,0,5.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013147293,0.541126895,0.374323449,0.071367262,0,0,0,0,0,0,0,0,0,3.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012973667,0.51524676,0.392473762,0.079265779,0,0,0,0,0,0,0,0,0,4.00E-05,0,0,0,0,0
YAR071W,0,0,0,0,0,0,0,0,72701409.61,259277867.1,482960520.3,790181428.5,349715582.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132112703.2,437183000.4,802453889.1,1703370004,679660261.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219730865.2,704142671.1,838687598.4,1724399264,656899233.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037190526,0.132634021,0.247059252,0.404218616,0.178897584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035185206,0.116433724,0.213715296,0.453653761,0.181012013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053025654,0.169924354,0.202392859,0.416133609,0.158523524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL001C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6009183496,19291328294,2431369298,633959269.5,28841297.31,4645802.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12730786045,31235153765,2744361701,852942480.5,32047993.05,3026558.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12639953578,22600680600,2321572672,796792939.2,25825968.9,5675794.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211595979,0.679288209,0.085613622,0.022323038,0.001015563,0.000163588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267462936,0.65622389,0.057656694,0.017919593,0.000673301,6.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329246899,0.58870501,0.06047258,0.02075495,0.000672718,0.000147844,0,0,0,0,0,0
YBL004W,22141746926,12168230706,881772150,51260015.53,303979978.8,140602364.1,0,0,0,201718724.5,308075222.3,516885174.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26042062447,13650903093,1169326956,95083911.47,414136806.7,260041728.6,0,0,0,300664433.8,471822459.2,115973561.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23573556878,12942348769,894234515,59890493.48,298865759.9,175896874.5,0,0,0,285001712.1,365193963.1,132767527.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603082839,0.331430539,0.02401715,0.001396188,0.008279614,0.003829638,0,0,0,0.005494286,0.008391157,0.01407859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612465969,0.321046523,0.027500624,0.002236215,0.009739808,0.006115749,0,0,0,0.007071127,0.011096479,0.002727505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608699264,0.33418793,0.023090274,0.001546449,0.007717095,0.004541881,0,0,0,0.007359107,0.009429773,0.003428227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL005W-B,16805785392,3803861738,1394717202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20716650082,3912857295,1325115722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21893361945,3782894653,1174352400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763747825,0.172868513,0.063383663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798187283,0.150757623,0.051055094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815376737,0.140886736,0.043736528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL006C,1070357058,1531795270,236840159.5,330917573.6,114271188.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206057733,1310193158,289911058,296573363.2,202978943.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126459457,1189765548,294973318.5,218743572.9,98064669.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325912907,0.466416179,0.072115435,0.100761057,0.034794422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364840286,0.396341927,0.087699975,0.089715366,0.061402447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384718897,0.406339781,0.100742028,0.074707337,0.033491957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL007C,339165376.7,3269866711,3120193303,5445864050,4354173206,3635266037,4752150715,6884415855,5909093858,3817380532,466846276,77431134.75,0,0,0,244366277.7,282019114.9,63741872.17,0,0,3673753.991,0,0,0,0,0,0,446220262.8,3648605471,3672808070,5714295664,5902804667,3800156507,5765159733,7651579457,7657976522,4544772556,486312208.5,111792944.5,0,0,0,239266573.5,161615301.7,124288452,0,0,3837092.78,0,0,0,0,0,0,381611397.1,3369876375,3269483968,6441504418,4956961482,4394749074,5414023803,6620741189,6381457682,3959527889,390037534.5,107623543.3,0,0,0,328012972.7,313654380.2,91506791.11,0,0,2643305.235,0,0,0,0,0,0,0.007949378,0.076639331,0.073131276,0.127640486,0.102053371,0.085203582,0.111381191,0.161357349,0.138497694,0.089471992,0.010941971,0.001814836,0,0,0,0.005727471,0.006609981,0.001493986,0,0,8.61E-05,0,0,0,0,0,0,0.00893665,0.073072231,0.073556947,0.114442719,0.118218072,0.07610741,0.115461396,0.153241556,0.153369673,0.091020164,0.009739589,0.002238927,0,0,0,0.004791897,0.003236741,0.00248918,0,0,7.68E-05,0,0,0,0,0,0,0.008220235,0.072590013,0.070427475,0.138755503,0.106777181,0.094666646,0.116622694,0.142616416,0.137462045,0.08529161,0.008401741,0.002318303,0,0,0,0.007065679,0.006756383,0.001971134,0,0,5.69E-05,0,0,0,0,0,0
