Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YOR128C,0.011434304,0.042543143,0.036493565,0.039831452,0.018768266,0.002870811,0.003020814,0.002993612,0.003039581,0.63344086,1.532788522,0.47093412,0.089274445,0.062042281,0.003808637,0,0,0.00063274,0.001235284,0.000598212,0.000147845,5.57E-05,0,0,0,0,0,0.010223813,0.038081668,0.032959537,0.034927878,0.015931738,0.002610279,0.002562965,0.001613956,0.001634613,0.566902178,1.266147004,0.367138643,0.081156818,0.067362897,0.004016086,0,0,0.000370637,0.00141172,0.00045353,0.000158064,5.64E-05,0,0,0,0,0,0.013278192,0.042804579,0.033938154,0.037182917,0.016626523,0.002434539,0.002590144,0.002071338,0.002361338,0.412061335,1.01760598,0.306411013,0.059453283,0.119042512,0.010515709,0,0,0.000890598,0.001289631,0.000451891,0.000181088,0.000124072,0,0,0,0,0,0.003868228,0.014392355,0.012345782,0.01347499,0.006349309,0.000971196,0.001021942,0.00101274,0.001028291,0.214293195,0.518542725,0.159317126,0.030201566,0.020988918,0.001288463,0,0,0.000214056,0.000417897,0.000202375,5.00E-05,1.88E-05,0,0,0,0,0,0.004096538,0.015258788,0.013206422,0.013995108,0.006383623,0.001045902,0.001026944,0.000646689,0.000654966,0.227149714,0.507327262,0.147107281,0.032518393,0.026991363,0.001609189,0,0,0.000148509,0.000565656,0.000181723,6.33E-05,2.26E-05,0,0,0,0,0,0.006379713,0.020566124,0.016306112,0.017865109,0.007988471,0.001169712,0.001244475,0.000995206,0.001134542,0.197981261,0.488924579,0.147219924,0.028565252,0.057195822,0.005052435,0,0,0.000427902,0.000619623,0.000217118,8.70E-05,5.96E-05,0,0,0,0,0
YOR131C,4.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058713371,0.079378734,0.014262948,0.000926413,0,0,0,0,0,0,0,0.000127064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176302377,0.139897246,0.027514767,0.000702106,0,0,0,0,0,0,0,0.000228017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027005171,0.071778961,0.014022765,0.000754157,0,0,0,0,0,0,0,0.000287056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382932904,0.517713917,0.093023991,0.006042133,0,0,0,0,0,0,0,0.000368788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511698366,0.406036456,0.079858603,0.002037787,0,0,0,0,0,0,0,0.002003853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23732658,0.630807161,0.123234727,0.006627679,0,0,0,0,0,0,0
YOR132W,0.026632116,0.002939174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022407635,0.002562961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017313893,0.002189135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900607179,0.099392821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89736085,0.10263915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887754113,0.112245887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR136W,0.002651138,0,0,0.00399273,0,0,0,0,0,0,0.007829177,0.375299902,0.25719258,0.071418822,0,0,0.301015088,0.23502238,0.045401341,0.004301965,0.000162147,0.000196428,0,0,0,1.90E-05,0,0.003181366,0,0,0.00458802,0,0,0,0,0,0,0.006308545,0.298210423,0.205537223,0.061145297,0,0,0.239301143,0.18840245,0.033801289,0.003665696,0.000134798,0.000160446,0,0,0,1.46E-05,0,0.002383445,0,0,0.003505148,0,0,0,0,0,0,0.005573114,0.288043265,0.201222648,0.067596892,0,0,0.249412121,0.183757936,0.032713883,0.002845259,9.51E-05,0.000167255,0,0,0,1.74E-05,0,0.002032298,0,0,0.00306073,0,0,0,0,0,0,0.006001656,0.287695768,0.19715757,0.05474793,0,0,0.230750838,0.180162435,0.034803563,0.003297781,0.000124298,0.000150577,0,0,0,1.46E-05,0,0.003045969,0,0,0.004392756,0,0,0,0,0,0,0.006040057,0.285518738,0.196789663,0.058542984,0,0,0.229116607,0.180384137,0.032362723,0.003509686,0.000129061,0.000153617,0,0,0,1.40E-05,0,0.002297666,0,0,0.003378998,0,0,0,0,0,0,0.005372538,0.277676632,0.193980676,0.065164091,0,0,0.240435817,0.177144516,0.031536515,0.002742858,9.16E-05,0.000161235,0,0,0,1.68E-05,0
YOR138C,0,0.005613501,0,0,0,0,0,0.00325582,0.030001298,0.014528248,0.003741033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003084953,0,0,0,0,0,0.002446014,0.029482208,0.01747435,0.002082825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004322231,0,0,0,0,0,0.002571463,0.033164629,0.015330365,0.002306466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098241352,0,0,0,0,0,0.056979806,0.52504988,0.254257497,0.065471465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056531674,0,0,0,0,0,0.04482314,0.540260557,0.320216929,0.038167701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074914975,0,0,0,0,0,0.044569827,0.574825219,0.265713211,0.039976768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR141C,0.004590404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001055411,0,0,0,0,0,0,0,0,0,0,0,0,0.005024706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000742379,0,0,0,0,0,0,0,0,0,0,0,0,0.003650899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000916421,0,0,0,0,0,0,0,0,0,0,0,0,0.813063083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186936917,0,0,0,0,0,0,0,0,0,0,0,0,0.871273162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128726838,0,0,0,0,0,0,0,0,0,0,0,0,0.799352558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200647442,0,0,0,0,0,0,0,0,0,0,0,0
YOR142W,0.000281654,0,0,0,0,0,0,0,0,0,0,0.000329027,0,0,0.041779977,0.229875422,0.259145368,0.185081373,0.044596343,0.005091187,0.000632202,3.25E-05,0,0,0,0,0,0.000268714,0,0,0,0,0,0,0,0,0,0,0.000210088,0,0,0.048178405,0.246346359,0.371400907,0.259044004,0.056422504,0.00823429,0.000730878,3.88E-05,0,0,0,0,0,0.000478006,0,0,0,0,0,0,0,0,0,0,0.000374907,0,0,0.061753118,0.369821093,0.463812219,0.303641324,0.065879981,0.008600548,0.001063857,3.34E-05,0,0,0,0,0,0.000367289,0,0,0,0,0,0,0,0,0,0,0.000429065,0,0,0.054482944,0.299767748,0.337937057,0.241354321,0.05815561,0.006639134,0.000824419,4.24E-05,0,0,0,0,0,0.000271188,0,0,0,0,0,0,0,0,0,0,0.000212023,0,0,0.048622084,0.248614983,0.374821168,0.261429562,0.056942103,0.008310121,0.000737608,3.92E-05,0,0,0,0,0,0.000374772,0,0,0,0,0,0,0,0,0,0,0.000293939,0,0,0.048416408,0.289951498,0.36364353,0.238064454,0.051652,0.006743103,0.000834098,2.62E-05,0,0,0,0,0
YOR143C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009629256,0.006793854,0.001063831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008667899,0.00697341,0.001684885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005027647,0.003631546,0.00209078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550654118,0.388510151,0.060835731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500277155,0.402477898,0.097244947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467689214,0.337819115,0.194491671,0,0,0,0,0,0,0,0,0
YOR145C,0.014030016,0.003411181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034616811,0.001364586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006232233,0.002122156,0,0.001212172,0.00192086,0,0.000458859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804418188,0.195581812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962075236,0.037924764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521688236,0.177641564,0,0.101468552,0.16079148,0,0.038410169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR151C,0.009881596,0.012028078,0,0.001394769,0.011912619,0.040946333,0.101489459,0.138698043,0.131755301,0.04420309,0.012056007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008396058,0.004790544,0,0.001811397,0.011677789,0.032665721,0.060208943,0.078263006,0.073394067,0.030820228,0.010988205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018404861,0.007414004,0,0.001685932,0.014946211,0.03850385,0.087040688,0.110632064,0.098951958,0.038056613,0.011926672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019592141,0.02384795,0,0.002765395,0.023619029,0.081183883,0.20122213,0.274995215,0.261229911,0.087641023,0.023903324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268231,0.015304471,0,0.005786914,0.037307327,0.104358007,0.192351035,0.250028806,0.234473883,0.098462161,0.035104295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043045977,0.017340151,0,0.00394312,0.034956757,0.090054246,0.203574017,0.258750411,0.231432543,0.08900823,0.027894548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR153W,0.046678915,0.006157687,0,0,0,0,0,0,0,0,0,0,0,0,0.015232233,0.036119059,0.012386414,0.004982614,0.007682668,0.001854829,0.000293123,0.000115249,0,0,0,0,0,0.012416613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002046692,0.001241623,0.000537922,0.000187666,0.000523635,0.00015985,4.30E-05,1.34E-05,0,0,0,0,0,0.009128016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001245365,0.000110387,0.000490839,0.00023948,0.000557551,0.000196309,2.67E-05,1.17E-05,0,0,0,0,0,0.354965204,0.046825525,0,0,0,0,0,0,0,0,0,0,0,0,0.115832009,0.274663817,0.094191266,0.037889798,0.058422092,0.014104863,0.002229027,0.0008764,0,0,0,0,0,0.723140332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11919882,0.072311788,0.031328446,0.010929608,0.030496343,0.009309626,0.0025042,0.000780836,0,0,0,0,0,0.760263558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103725209,0.009194046,0.040881473,0.019946023,0.046437859,0.016350412,0.002224973,0.000976447,0,0,0,0,0
YOR155C,0,0,0,0,0,0,0,0,0,0,0,0.004657424,0.127805377,0.024438062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002893215,0.11990181,0.026634279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002106588,0.114781033,0.025259833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029683863,0.814561339,0.155754798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019361767,0.802398236,0.178239997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014819738,0.807478642,0.17770162,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR157C,0,0,0,0,0.002618367,0.008810213,0.029443266,0.080005192,0.067135924,0.024918777,0.010275755,0.001022852,0,0,0,0,0.028832649,0.015134622,0.001341118,0,0,0,0,0,0,0,0,0,0,0,0,0.001474176,0.008507186,0.026435343,0.069017088,0.055857147,0.021147443,0.007031931,0.000822911,0,0,0,0,0.00894533,0.005144673,0.000443462,0,0,0.000175641,0,0,0,0,0,0.000639961,0,0,0,0.001675375,0.008174969,0.024937827,0.056719795,0.051730385,0.021595888,0.007988309,0.000573137,0,0,0,0,0.036363346,0.016294502,0.002003233,0,0,0,0,0,0,0,0,0,0,0,0,0.00971425,0.03268626,0.10923575,0.296822616,0.24907709,0.092449707,0.038123482,0.003794822,0,0,0,0,0.106970335,0.056150083,0.004975606,0,0,0,0,0,0,0,0,0,0,0,0,0.007191022,0.041497999,0.128951427,0.336664895,0.272470788,0.103157084,0.034301713,0.004014152,0,0,0,0,0.04363526,0.02509568,0.002163203,0,0,0.000856777,0,0,0,0,0,0.002798295,0,0,0,0.007325749,0.035745895,0.109043219,0.248013145,0.226196438,0.094430246,0.034929705,0.002506099,0,0,0,0,0.159002478,0.071249389,0.008759341,0,0,0,0,0,0,0,0
YOR158W,0,0,0,0,0.001228164,0.000896054,0.000265761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001323467,0.001987148,0.000316122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002885267,0.00239681,0.0006089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513880784,0.374921241,0.111197975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364919516,0.54791621,0.087164274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489777308,0.406861196,0.103361496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR160W,0,0,0,0,0,0,0,0,0,0,0,0.005810029,0.026745359,0.007998752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467532,0.025055114,0.005781922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004755359,0.024312851,0.00432814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143265998,0.65949762,0.197236381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131653324,0.705532308,0.162814368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142391576,0.728009234,0.129599191,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR161C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213257,5.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-05,3.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13E-05,1.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789396607,0.210603393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34388841,0.65611159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670369467,0.329630533,0,0,0,0,0
YOR163W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005955712,0.028928412,0.103084481,0.046406567,0.012130719,0.002366614,0.00103497,0.000181246,6.52E-05,4.22E-05,5.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015227324,0.038954268,0.158937255,0.063178493,0.016924842,0.003403941,0.001486534,0.000360146,8.93E-05,0.000131464,8.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01745461,0.029984465,0.10870659,0.041071696,0.012079214,0.00293892,0.001024389,0.000224463,6.75E-05,5.80E-05,6.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02974176,0.144463303,0.51478542,0.231746077,0.060578634,0.011818447,0.005168457,0.00090511,0.00032571,0.000210497,0.000256586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050964964,0.130377656,0.531953697,0.211454722,0.056646455,0.01139279,0.004975342,0.001205386,0.000298827,0.000440004,0.000290158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081688106,0.140328209,0.508750152,0.192216788,0.056531087,0.013754237,0.004794173,0.001050494,0.000315974,0.00027165,0.00029913,0
YOR164C,0.009044493,0.046916524,0.042408336,0.032967962,0.039925344,0.017092612,0.015150262,0.009979324,0.008588232,0.003813058,0.00205271,0,0,0,0,0,0.000407073,0,0,0,0,0,0,0,0,0,0,0.010523445,0.038039043,0.033950117,0.031742068,0.03105117,0.016484771,0.015171747,0.009978397,0.008901347,0.00409403,0.00078184,0,0,0,0,0,0.000796775,0,0,0,0,0,0,0,0,0,0,0.010863576,0.046007179,0.040204653,0.033527938,0.034988214,0.017630951,0.017841278,0.009926474,0.008391913,0.003898587,0.001294582,0,0,0,0,0,0.000556011,0,0,0,0,0,0,0,0,0,0,0.039608731,0.205462495,0.185719694,0.144377269,0.174845875,0.074854025,0.066347852,0.043702657,0.037610621,0.016698604,0.008989476,0,0,0,0,0,0.001782702,0,0,0,0,0,0,0,0,0,0,0.05222171,0.188765551,0.168474603,0.157517343,0.154088819,0.081804291,0.075288519,0.049516954,0.044172186,0.020316281,0.003879815,0,0,0,0,0,0.003953929,0,0,0,0,0,0,0,0,0,0,0.048254391,0.204357049,0.17858309,0.148926113,0.155412444,0.078314062,0.079248305,0.044091921,0.037275628,0.017316942,0.005750339,0,0,0,0,0,0.002469717,0,0,0,0,0,0,0,0,0,0
YOR168W,0.003525559,0.000530489,0,0,0,0,0,0,0,0.001637866,0.045728315,0.460117994,0.894273458,1.062786053,0.146439625,0,0.001905338,0.000393922,0.00021542,0,0,2.30E-05,0,0,0,0,0,0.007715356,0.002167254,0,0,0,0,0,0,0,0.009756348,0.121298671,0.454867257,0.68126913,0.657583549,0.126072678,0,0.002063906,0.000397543,0.000192696,0,0,1.75E-05,0,0,0,0,0,0.050845225,0.012979196,0.001981161,0.002953243,0,0,0,0,0,0.00129818,0.037281946,0.266941986,0.569568348,0.712126826,0.114538927,0,0.00178223,0.000410153,0.000220401,0,0,2.55E-05,0,0,0,0,0,0.001346879,0.000202664,0,0,0,0,0,0,0,0.000625719,0.017469711,0.175780116,0.341641698,0.406019018,0.055944724,0,0.000727902,0.000150491,8.23E-05,0,0,8.78E-06,0,0,0,0,0,0.003739144,0.00105033,0,0,0,0,0,0,0,0.004728283,0.05878577,0.220445302,0.330167927,0.318689029,0.061099429,0,0.001000244,0.000192664,9.34E-05,0,0,8.49E-06,0,0,0,0,0,0.028678265,0.007320665,0.001117436,0.00166572,0,0,0,0,0,0.000732214,0.02102816,0.150563461,0.321254003,0.401661353,0.064603465,0,0.001005232,0.000231339,0.000124313,0,0,1.44E-05,0,0,0,0,0
YOR171C,0.001181954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010766866,0,0,0,0,0,0,0,0,0,0,0,0,0.000906282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000991255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098918085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901081915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR173W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06678237,0.159359787,0.043936605,0.01067102,0.00019403,8.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067873565,0.195051843,0.045907727,0.011746,0.000180142,7.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063508784,0.132497262,0.375763444,0.011200644,9.80E-05,6.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237632918,0.567052817,0.156340418,0.037970883,0.000690422,0.000312542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211552423,0.607949353,0.143087973,0.036610642,0.000561476,0.000238133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10890869,0.227214289,0.644381797,0.01920754,0.000168131,0.000119554,0,0,0,0,0,0,0
YOR174W,0.007319359,0.004207426,0,0,0,0,0,0,0,0,0.006830321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440382,0.002220536,0,0,0,0,0,0,0,0,0.012401691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005785749,0.002726757,0,0,0,0,0,0,0,0,0.01340768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398720745,0.229198763,0,0,0,0,0,0,0,0,0.372080493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231462704,0.11671029,0,0,0,0,0,0,0,0,0.651827006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263946172,0.124394779,0,0,0,0,0,0,0,0,0.611659049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR175C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001168382,0.0003811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000797283,0.000395693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146477,0.000361432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754046657,0.245953343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668314393,0.331685607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802085466,0.197914534,0,0,0,0,0,0,0,0
YOR176W,0.038734829,0.006831739,0.005392443,0.000985104,0.000478205,0.000295779,0.002031744,0.000401129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030513062,0.007926932,0.002702802,0.000598367,0.000607098,0.000327213,0.001726118,0.000491549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051530098,0.009968696,0.004023097,0.001468399,0.001060512,0.000834495,0.002209427,0.00057469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702341713,0.123873414,0.097776033,0.017861949,0.008670841,0.005363073,0.036839682,0.007273295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679682052,0.176573341,0.060205225,0.013328701,0.013523183,0.007288713,0.03844948,0.010949305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718997069,0.13909275,0.05613409,0.020488497,0.014797279,0.01164367,0.030828027,0.008018618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
